student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,saw_score
12316,17,2.0,6.0,0.64,71.1,1.0,8.9,0.0,0.0,1.0,0.0,47.7,0.3583539154346788
14850,22,2.0,0.0,0.76,66.4,1.0,7.6,2.0,1.0,2.0,2.0,33.1,0.35833983682948645
9939,21,0.0,3.0,0.35,88.4,1.0,4.8,2.0,0.0,2.0,2.0,45.1,0.3582958071317209
2052,19,2.0,0.0,1.4,66.4,1.0,7.1,1.0,0.0,1.0,1.0,61.7,0.3582022823996512
13203,23,2.0,3.0,0.3,88.0,1.0,5.1,1.0,4.0,1.0,2.0,37.7,0.35819731843831226
13492,17,0.0,1.0,1.03,87.5,1.0,6.3,1.0,0.0,0.0,2.0,60.9,0.35814420847252754
997,21,2.0,5.0,1.61,65.1,0.0,5.0,0.0,3.0,0.0,1.0,49.7,0.35813639943438447
18187,24,0.0,5.0,1.9,72.9,1.0,7.0,0.0,0.0,0.0,1.0,63.0,0.3581163280973185
4345,19,1.0,2.0,0.63,56.9,1.0,7.1,1.0,4.0,1.0,1.0,41.6,0.3581089830941516
3477,21,2.0,5.0,2.02,42.7,1.0,4.3,0.0,1.0,2.0,0.0,36.1,0.35810583467443613
716,23,0.0,6.0,0.56,75.1,0.0,8.3,1.0,2.0,1.0,2.0,55.8,0.3580650602529245
18703,20,0.0,3.0,1.17,67.4,1.0,8.7,1.0,1.0,0.0,2.0,39.3,0.3580585772886305
18369,18,0.0,3.0,0.56,60.5,1.0,7.2,0.0,3.0,2.0,0.0,43.9,0.35799473345197363
17385,18,1.0,4.0,0.75,58.4,1.0,8.4,2.0,0.0,1.0,2.0,43.9,0.35777808795152877
19159,21,2.0,5.0,0.08,96.6,0.0,6.0,0.0,3.0,1.0,0.0,53.0,0.3577373813618939
3714,18,1.0,6.0,1.46,50.1,0.0,7.3,1.0,1.0,0.0,1.0,47.8,0.3577372197777419
7253,23,2.0,1.0,1.34,49.7,1.0,8.2,0.0,4.0,2.0,2.0,23.3,0.3577066182205796
9294,24,1.0,1.0,1.97,56.2,1.0,4.2,2.0,2.0,0.0,2.0,47.5,0.35765792093945703
19261,24,2.0,2.0,1.72,68.6,1.0,5.3,0.0,3.0,0.0,0.0,44.2,0.35763832019226915
15947,22,0.0,5.0,0.52,84.1,1.0,8.8,0.0,2.0,1.0,2.0,69.4,0.3575613161237716
18580,17,1.0,3.0,0.08,64.2,1.0,9.8,0.0,4.0,1.0,0.0,44.1,0.3575548119322338
781,24,0.0,4.0,1.9,62.9,1.0,6.0,1.0,1.0,0.0,2.0,43.8,0.3574380530536273
2366,17,0.0,5.0,1.39,56.9,1.0,4.5,0.0,4.0,0.0,2.0,35.2,0.35741367212615655
17678,18,1.0,1.0,0.4,66.7,1.0,6.5,0.0,4.0,2.0,0.0,40.1,0.35735156627494113
7139,18,2.0,3.0,0.27,90.6,1.0,5.6,2.0,0.0,0.0,0.0,63.4,0.35730788147140574
16441,24,2.0,2.0,1.67,45.4,0.0,6.8,2.0,2.0,1.0,2.0,34.8,0.357306479708663
5271,18,0.0,6.0,0.25,47.6,1.0,8.3,2.0,3.0,1.0,2.0,19.599,0.35727430105205604
17547,20,2.0,5.0,0.81,75.4,1.0,5.1,0.0,1.0,2.0,0.0,27.8,0.35724250129981294
6341,19,2.0,1.0,2.03,52.2,1.0,6.7,0.0,0.0,2.0,2.0,56.0,0.357179158112496
11768,24,2.0,5.0,0.34,96.4,1.0,5.4,1.0,2.0,1.0,2.0,46.8,0.35714282938287495
2241,18,0.0,1.0,1.11,70.8,1.0,5.6,1.0,0.0,2.0,2.0,62.1,0.3571302812835762
19493,18,0.0,1.0,0.19,64.8,0.0,9.6,1.0,3.0,2.0,2.0,53.4,0.35711285024773304
12039,22,0.0,3.0,0.51,64.8,0.0,9.1,1.0,2.0,2.0,1.0,31.5,0.3570795701570371
17794,18,2.0,3.0,1.09,50.6,1.0,7.3,1.0,0.0,2.0,0.0,59.9,0.3570516769601518
5988,21,1.0,2.0,0.59,89.6,1.0,5.4,1.0,0.0,2.0,1.0,66.2,0.35698758080132514
6398,18,1.0,5.0,0.45,68.9,1.0,6.4,2.0,2.0,0.0,2.0,55.2,0.35692555268914183
16233,18,0.0,6.0,1.14,53.5,1.0,5.8,0.0,1.0,2.0,0.0,30.2,0.35690969484085766
8329,18,2.0,2.0,0.16,43.5,0.0,9.3,2.0,4.0,2.0,2.0,19.599,0.3568550972336946
11520,17,1.0,6.0,0.81,52.2,1.0,5.2,1.0,4.0,0.0,1.0,31.7,0.3568346652107918
13581,19,0.0,3.0,2.09,40.6,1.0,7.6,0.0,0.0,2.0,2.0,45.0,0.3568053648653947
3263,22,1.0,3.0,1.73,62.5,1.0,5.4,0.0,1.0,2.0,2.0,58.8,0.35678146201911864
10660,19,1.0,4.0,0.55,95.7,1.0,8.4,0.0,0.0,0.0,0.0,64.5,0.3567550708034986
757,22,2.0,2.0,1.13,72.1,1.0,7.7,0.0,4.0,0.0,2.0,37.0,0.35670165306207063
6729,18,0.0,4.0,0.81,72.0,1.0,6.7,1.0,2.0,0.0,2.0,52.1,0.3566913343054396
14323,19,1.0,1.0,1.41,70.3,1.0,6.0,0.0,2.0,1.0,2.0,47.6,0.3566892118913422
10977,22,0.0,1.0,0.57,88.4,1.0,9.2,2.0,0.0,0.0,2.0,54.6,0.3566857171700042
17817,23,0.0,0.0,0.38,94.3,1.0,6.1,2.0,0.0,2.0,2.0,45.4,0.3566837059953085
7520,18,0.0,5.0,0.4,84.5,1.0,7.9,1.0,1.0,0.0,2.0,47.2,0.3566725586669288
10380,21,1.0,1.0,0.11,68.6,1.0,8.7,2.0,1.0,2.0,0.0,28.3,0.35665064405042096
8370,24,2.0,2.0,2.78,59.9,0.0,4.3,0.0,1.0,0.0,1.0,44.3,0.35657461396943524
7571,22,0.0,3.0,1.2,55.5,1.0,5.7,2.0,2.0,0.0,0.0,42.9,0.35656286434363693
290,20,0.0,2.0,0.13,82.7,1.0,6.1,2.0,3.0,0.0,1.0,22.1,0.3565618968722408
8744,17,0.0,1.0,0.9,60.9,0.0,9.3,0.0,2.0,2.0,2.0,57.6,0.35654185219805595
4398,19,0.0,2.0,0.25,97.5,0.0,7.1,1.0,1.0,1.0,2.0,49.9,0.35654130846256393
19828,19,2.0,1.0,1.15,74.0,1.0,7.6,0.0,3.0,0.0,2.0,58.7,0.35652497124205196
5577,21,0.0,1.0,1.0,65.3,1.0,9.9,1.0,1.0,1.0,2.0,38.7,0.3565201065406574
6264,24,2.0,5.0,1.26,74.4,0.0,4.1,0.0,4.0,1.0,2.0,50.8,0.35649406078998175
9058,18,1.0,0.0,0.14,86.3,1.0,7.8,2.0,2.0,0.0,2.0,51.9,0.35646256593210623
13516,24,0.0,6.0,1.32,57.9,1.0,6.2,1.0,2.0,1.0,2.0,44.0,0.35631873236606215
14890,17,2.0,2.0,0.78,42.3,1.0,6.5,2.0,3.0,1.0,1.0,19.599,0.35629627369268924
17469,24,2.0,1.0,1.42,42.2,1.0,6.9,2.0,2.0,2.0,2.0,32.3,0.3562880938787039
6746,23,1.0,3.0,1.82,51.7,1.0,6.5,1.0,2.0,0.0,1.0,71.3,0.35628559908189894
2891,18,0.0,1.0,0.3,75.3,1.0,7.7,1.0,3.0,1.0,2.0,46.2,0.35624278486132677
3353,17,0.0,6.0,0.58,49.4,1.0,5.5,2.0,2.0,1.0,1.0,33.7,0.3562349713682884
16213,23,1.0,2.0,0.4,89.4,1.0,4.3,1.0,3.0,1.0,0.0,25.2,0.3562175009808696
5210,17,1.0,1.0,2.14,41.3,0.0,7.3,0.0,3.0,0.0,2.0,43.6,0.3561963222753953
1173,20,1.0,0.0,2.09,58.4,1.0,5.6,1.0,1.0,0.0,2.0,42.6,0.3560704331718834
3664,24,1.0,6.0,1.71,41.2,0.0,7.0,2.0,2.0,0.0,2.0,44.9,0.3560529197426399
894,24,2.0,1.0,0.12,80.4,0.0,8.2,1.0,3.0,2.0,0.0,50.9,0.35601768758772545
9042,17,1.0,2.0,0.52,94.2,1.0,6.0,0.0,1.0,1.0,1.0,31.3,0.3559896356879637
6140,20,0.0,4.0,0.82,74.4,1.0,5.2,1.0,0.0,2.0,1.0,36.9,0.35597924086011595
13338,18,0.0,2.0,0.73,79.0,1.0,4.9,2.0,0.0,1.0,2.0,35.0,0.355952970142766
10185,23,2.0,4.0,0.4,66.6,0.0,9.0,2.0,3.0,0.0,1.0,36.6,0.35593609359733
9496,21,0.0,4.0,0.42,64.1,1.0,8.0,2.0,0.0,2.0,1.0,52.5,0.35583459166035875
12321,18,0.0,3.0,1.35,47.6,0.0,4.5,1.0,4.0,0.0,0.0,42.2,0.3557809724956028
6382,18,1.0,0.0,0.46,84.6,1.0,4.1,2.0,3.0,0.0,2.0,37.7,0.3557615002422249
8352,21,0.0,1.0,0.08,88.4,0.0,8.3,1.0,2.0,2.0,2.0,63.1,0.35575086665636646
2074,19,0.0,4.0,1.0,64.0,1.0,9.1,1.0,0.0,0.0,0.0,58.6,0.35571664439409045
17833,22,1.0,2.0,2.43,43.9,1.0,7.9,0.0,0.0,1.0,1.0,63.9,0.3556736980393275
12456,19,2.0,1.0,1.67,44.7,1.0,5.6,0.0,4.0,1.0,1.0,21.0,0.3556549754329106
5169,19,0.0,5.0,0.08,86.3,1.0,4.3,1.0,2.0,2.0,2.0,35.3,0.3556426337215994
2721,22,2.0,1.0,2.33,54.6,1.0,9.9,0.0,0.0,0.0,2.0,61.5,0.35561367887439216
5670,22,1.0,6.0,0.21,55.6,1.0,9.9,2.0,0.0,2.0,0.0,44.9,0.3555754145481507
1549,20,2.0,6.0,0.97,66.0,1.0,9.2,0.0,1.0,1.0,2.0,51.5,0.3555740705272792
18541,19,0.0,6.0,0.48,64.8,1.0,5.8,1.0,4.0,0.0,1.0,41.9,0.3555739276326323
4758,18,2.0,3.0,1.74,59.4,0.0,6.5,0.0,1.0,1.0,2.0,41.6,0.35553768716424006
15646,19,0.0,6.0,0.68,56.0,1.0,6.1,1.0,2.0,2.0,2.0,43.5,0.35533717457970354
4198,17,2.0,6.0,1.28,61.4,1.0,6.7,0.0,2.0,0.0,2.0,53.5,0.35528455156057687
15876,18,0.0,3.0,1.9,43.6,1.0,7.2,0.0,1.0,1.0,1.0,19.599,0.3552543877578327
12368,22,1.0,1.0,1.64,47.4,1.0,6.4,1.0,3.0,1.0,2.0,30.4,0.35525297361668673
940,21,1.0,2.0,0.96,69.5,1.0,4.3,2.0,3.0,0.0,2.0,47.9,0.3552232081336715
15352,21,1.0,0.0,1.33,48.1,0.0,4.5,2.0,3.0,1.0,0.0,29.6,0.3551823595802633
8246,24,0.0,1.0,0.83,78.1,1.0,7.1,1.0,4.0,0.0,2.0,64.3,0.3550938051649615
218,17,2.0,4.0,0.15,75.5,1.0,5.8,0.0,4.0,1.0,0.0,27.7,0.3550879838911498
4154,24,0.0,5.0,1.65,50.1,1.0,6.2,0.0,4.0,0.0,0.0,53.3,0.3550855505098425
2529,17,2.0,6.0,0.44,61.2,1.0,5.7,2.0,0.0,2.0,2.0,44.8,0.3550403963111606
8417,21,1.0,3.0,0.49,51.9,1.0,5.1,2.0,4.0,2.0,2.0,20.8,0.3550394215534617
18802,22,0.0,1.0,0.08,75.4,1.0,6.8,2.0,4.0,1.0,2.0,19.599,0.3549630820123947
10514,21,2.0,2.0,0.23,73.0,1.0,7.2,2.0,4.0,0.0,2.0,41.0,0.3548582386324064
7112,23,1.0,6.0,0.32,43.3,1.0,9.1,2.0,2.0,2.0,0.0,19.599,0.35485470838272387
14085,20,0.0,3.0,0.55,55.0,1.0,5.5,1.0,4.0,2.0,1.0,43.4,0.35473296536830834
15813,20,1.0,2.0,0.7,97.0,1.0,6.0,0.0,0.0,2.0,2.0,60.9,0.3547107827931698
8042,18,2.0,6.0,0.13,69.5,0.0,9.8,1.0,2.0,0.0,0.0,74.5,0.35465258568043245
470,24,2.0,1.0,0.9,44.9,1.0,9.7,1.0,4.0,2.0,2.0,45.4,0.3546439258071458
16049,20,1.0,2.0,0.08,46.7,1.0,8.4,2.0,4.0,2.0,1.0,19.599,0.35461574634444776
5188,17,0.0,4.0,1.02,54.0,1.0,5.1,0.0,4.0,1.0,1.0,34.2,0.35458201450852433
11772,17,0.0,1.0,0.44,95.7,0.0,5.3,0.0,1.0,2.0,1.0,60.6,0.35452034389061093
12903,17,0.0,6.0,1.12,48.5,1.0,7.1,0.0,1.0,2.0,1.0,44.5,0.3545139958309651
7395,21,0.0,0.0,2.33,46.4,1.0,4.2,0.0,4.0,0.0,1.0,29.1,0.35448874183266044
7389,18,2.0,6.0,0.44,54.5,1.0,5.0,2.0,3.0,1.0,2.0,19.6,0.3544737753402284
5263,21,0.0,5.0,1.37,72.1,1.0,5.6,0.0,2.0,0.0,1.0,54.0,0.35445441075790335
2231,22,1.0,1.0,1.05,55.1,1.0,8.0,0.0,3.0,2.0,0.0,40.3,0.35443643889554827
1208,22,2.0,6.0,1.16,47.7,1.0,4.1,0.0,4.0,2.0,0.0,30.8,0.35440436260179775
6910,24,1.0,1.0,0.64,71.1,1.0,5.5,1.0,3.0,2.0,0.0,52.9,0.3543972197034914
18500,23,1.0,2.0,2.12,44.2,1.0,9.8,0.0,1.0,1.0,2.0,41.6,0.3543854688088238
17232,22,1.0,6.0,1.68,48.0,1.0,9.5,0.0,1.0,0.0,0.0,47.9,0.35437318174201254
12119,17,2.0,0.0,0.08,67.5,1.0,9.7,2.0,0.0,2.0,1.0,47.9,0.354359120923156
3307,19,1.0,6.0,0.85,56.3,1.0,5.2,1.0,3.0,1.0,2.0,44.9,0.35431005292714113
14796,19,2.0,3.0,1.21,65.2,1.0,9.5,0.0,0.0,1.0,1.0,48.2,0.35429901057692964
4124,19,2.0,0.0,1.12,84.1,1.0,5.2,0.0,1.0,1.0,0.0,37.3,0.35421853823942046
12584,24,1.0,1.0,1.63,41.3,0.0,4.1,2.0,4.0,1.0,1.0,33.1,0.3541475067338672
2226,21,1.0,0.0,0.16,72.9,1.0,9.1,1.0,2.0,2.0,0.0,54.5,0.3541422662919708
14327,20,1.0,2.0,0.62,66.2,1.0,6.7,2.0,2.0,0.0,0.0,21.3,0.3541048862957019
10197,21,0.0,5.0,0.99,64.5,1.0,5.5,0.0,4.0,1.0,2.0,38.4,0.35409026855397646
14355,24,0.0,1.0,1.83,42.9,1.0,6.7,0.0,4.0,1.0,0.0,22.6,0.3540729083587267
10041,21,2.0,4.0,0.29,81.5,1.0,7.1,1.0,1.0,2.0,2.0,52.2,0.3540398996841922
5997,23,0.0,3.0,1.18,67.0,1.0,4.4,1.0,2.0,1.0,0.0,48.1,0.3540374538635316
3180,18,1.0,3.0,1.65,55.9,1.0,5.0,0.0,3.0,0.0,1.0,50.0,0.3540055797688371
8003,19,2.0,0.0,1.37,42.6,1.0,7.3,1.0,3.0,1.0,1.0,31.9,0.35400131847304406
15395,22,1.0,5.0,0.55,73.5,0.0,9.8,1.0,0.0,1.0,0.0,54.7,0.3539964877762425
694,24,0.0,4.0,1.21,50.9,1.0,4.1,1.0,4.0,2.0,2.0,63.8,0.3539888165461868
2896,21,1.0,4.0,1.57,50.2,1.0,5.3,1.0,2.0,1.0,2.0,26.4,0.35389372527565566
9619,20,0.0,0.0,0.36,90.5,0.0,9.4,1.0,1.0,1.0,2.0,48.5,0.3538541266694706
11112,24,0.0,3.0,1.21,56.2,1.0,4.8,1.0,4.0,1.0,1.0,35.0,0.3538371619570014
610,23,2.0,4.0,0.2,80.7,1.0,9.1,1.0,1.0,2.0,2.0,44.9,0.3538348181556605
3525,19,0.0,0.0,0.78,73.3,1.0,9.6,2.0,0.0,0.0,2.0,40.9,0.3538231847560872
1139,22,1.0,0.0,1.7,55.2,1.0,7.7,0.0,3.0,1.0,2.0,43.6,0.35380145553304143
4338,19,1.0,6.0,0.78,55.0,1.0,8.0,1.0,2.0,0.0,0.0,38.2,0.35377199040638463
11358,23,2.0,4.0,1.42,54.2,0.0,9.5,1.0,1.0,0.0,0.0,65.9,0.3537623780221713
14554,20,2.0,1.0,2.18,55.4,1.0,4.7,0.0,1.0,1.0,1.0,42.0,0.35371277053500505
13623,22,1.0,2.0,0.76,66.7,1.0,5.6,2.0,0.0,2.0,0.0,35.4,0.35370890642859426
13021,23,2.0,5.0,1.66,42.0,1.0,9.2,0.0,2.0,1.0,1.0,35.6,0.35367047707175203
18740,23,0.0,2.0,2.38,57.7,1.0,5.5,1.0,0.0,0.0,2.0,57.8,0.35366916714412805
2078,20,0.0,1.0,0.28,84.3,1.0,7.2,0.0,4.0,1.0,1.0,42.0,0.35362265631899403
14291,21,2.0,0.0,0.43,79.3,0.0,8.7,1.0,3.0,1.0,2.0,38.6,0.35359834680283075
4378,19,1.0,1.0,0.81,54.6,1.0,7.5,2.0,2.0,1.0,2.0,34.8,0.35358439628142047
19327,20,2.0,2.0,0.08,72.7,0.0,9.7,1.0,4.0,0.0,0.0,33.0,0.3535476800867223
8679,21,2.0,6.0,0.66,55.5,1.0,9.5,0.0,2.0,2.0,1.0,50.1,0.3535416410992936
12150,23,2.0,5.0,0.64,40.6,1.0,9.6,2.0,2.0,2.0,2.0,32.0,0.3535244093867718
11735,20,0.0,6.0,0.34,59.8,1.0,9.2,1.0,4.0,0.0,2.0,44.0,0.35348512696179746
11126,17,0.0,0.0,1.21,71.3,1.0,9.6,0.0,0.0,1.0,2.0,64.0,0.35347030877194496
15427,19,2.0,2.0,1.75,41.3,1.0,8.2,1.0,2.0,0.0,2.0,34.2,0.35345260726743677
4726,20,1.0,1.0,0.16,98.8,0.0,4.7,2.0,0.0,2.0,2.0,29.7,0.3533532093653492
15954,23,0.0,4.0,0.97,54.3,1.0,6.3,2.0,1.0,2.0,2.0,43.8,0.3533339802473046
5658,23,2.0,3.0,0.72,61.1,0.0,9.6,0.0,4.0,1.0,0.0,41.3,0.3532471726718258
17341,17,2.0,5.0,1.38,58.8,1.0,4.1,2.0,0.0,0.0,2.0,44.2,0.3532383694107509
18168,18,1.0,6.0,0.85,73.5,1.0,5.5,1.0,0.0,1.0,2.0,44.0,0.35317518494293304
8786,21,0.0,2.0,0.91,77.6,1.0,5.1,1.0,2.0,1.0,2.0,46.4,0.35313578915084565
15436,23,0.0,5.0,0.57,97.4,1.0,4.6,1.0,2.0,0.0,2.0,45.2,0.3531319675044636
13455,19,2.0,4.0,0.76,54.1,1.0,6.7,0.0,4.0,2.0,2.0,37.3,0.3530982733689232
19516,21,1.0,2.0,0.23,74.5,0.0,6.0,2.0,3.0,1.0,1.0,27.8,0.3530495166614913
1398,22,2.0,6.0,1.19,73.2,1.0,6.7,1.0,0.0,0.0,1.0,71.7,0.3530332200281789
8135,22,0.0,5.0,1.12,46.7,1.0,9.8,0.0,3.0,1.0,1.0,23.5,0.3529927790589087
18847,20,0.0,6.0,0.52,43.4,1.0,8.9,2.0,0.0,2.0,0.0,52.6,0.35297728298802145
10321,24,2.0,3.0,1.09,69.6,1.0,5.6,0.0,4.0,1.0,1.0,35.2,0.3529751681428135
10308,18,1.0,0.0,0.89,59.3,1.0,9.5,2.0,0.0,0.0,0.0,61.7,0.3529638824300913
2975,17,2.0,1.0,1.71,40.6,0.0,8.6,0.0,4.0,0.0,2.0,37.6,0.35293777574597757
18191,23,1.0,6.0,1.49,45.2,1.0,8.8,0.0,4.0,0.0,2.0,40.3,0.3529063443426563
5118,20,0.0,0.0,0.61,70.9,0.0,7.6,2.0,2.0,0.0,0.0,40.8,0.35290293568280406
5768,19,2.0,1.0,0.93,72.6,1.0,4.6,0.0,2.0,2.0,0.0,53.0,0.35288035541405993
4970,23,0.0,4.0,1.57,97.7,1.0,4.1,0.0,0.0,0.0,2.0,53.7,0.35285319842741747
13191,23,0.0,1.0,1.31,98.7,1.0,4.6,1.0,0.0,0.0,2.0,58.2,0.35284054161537404
7715,18,2.0,3.0,1.34,50.7,1.0,4.6,2.0,1.0,0.0,0.0,50.9,0.3528063020044945
5129,22,0.0,4.0,1.27,45.0,1.0,6.5,2.0,2.0,0.0,0.0,64.6,0.352801125554621
4866,21,1.0,6.0,0.16,48.3,1.0,9.5,2.0,2.0,2.0,2.0,22.5,0.35279663704808334
11206,24,2.0,5.0,0.31,81.0,1.0,6.6,0.0,4.0,1.0,0.0,19.599,0.35278626065485835
12850,17,2.0,3.0,0.09,58.5,1.0,9.8,2.0,2.0,0.0,0.0,42.7,0.3527157403707102
1229,18,0.0,3.0,0.84,43.3,1.0,5.9,1.0,4.0,1.0,0.0,23.1,0.3527137829761318
9882,23,0.0,5.0,1.68,40.7,1.0,5.1,2.0,0.0,2.0,2.0,26.7,0.35270352802867344
13488,17,0.0,3.0,0.82,64.2,1.0,5.0,0.0,3.0,2.0,2.0,46.3,0.3526561969874899
15327,22,2.0,4.0,0.5,70.8,1.0,6.4,0.0,3.0,2.0,0.0,40.1,0.35262431829937724
19126,17,1.0,6.0,0.45,99.4,0.0,6.3,0.0,1.0,0.0,2.0,53.9,0.35260640291556494
14061,23,2.0,5.0,1.2,58.9,1.0,8.5,1.0,1.0,0.0,0.0,68.9,0.3525594635671764
18385,24,2.0,2.0,0.72,85.2,1.0,6.7,2.0,0.0,1.0,2.0,38.2,0.352557274900363
18487,23,0.0,5.0,1.43,63.7,1.0,6.6,1.0,1.0,0.0,1.0,39.7,0.3525343426560998
11160,23,0.0,6.0,0.08,88.2,1.0,4.9,2.0,3.0,0.0,2.0,49.6,0.3525162276442158
16222,19,2.0,1.0,0.47,75.2,1.0,9.0,0.0,1.0,2.0,0.0,50.8,0.35250178977166063
7241,21,1.0,1.0,1.08,61.5,1.0,5.5,0.0,3.0,2.0,0.0,30.3,0.35244863870337123
11949,18,0.0,5.0,0.48,59.9,1.0,9.2,2.0,0.0,0.0,0.0,60.9,0.3524227264444104
8282,20,0.0,5.0,0.08,97.4,1.0,8.0,1.0,1.0,0.0,2.0,47.0,0.352385205071705
5389,20,2.0,1.0,1.03,58.6,1.0,8.7,2.0,0.0,1.0,2.0,42.1,0.3523471865681405
3183,22,1.0,5.0,1.18,42.4,1.0,9.5,0.0,4.0,1.0,2.0,39.3,0.3523158262769173
11106,19,0.0,4.0,1.38,67.9,1.0,4.6,1.0,0.0,1.0,2.0,46.2,0.3523033493562078
7888,21,1.0,1.0,0.63,52.6,1.0,8.3,1.0,4.0,1.0,0.0,48.1,0.35226837924776827
7689,17,0.0,0.0,1.0,56.1,1.0,6.1,0.0,4.0,1.0,0.0,38.0,0.352223924223856
1287,24,0.0,0.0,2.06,46.1,1.0,4.5,1.0,2.0,2.0,2.0,38.1,0.3522187433911191
2340,17,2.0,3.0,0.12,70.9,1.0,5.4,2.0,2.0,1.0,1.0,24.5,0.3521770225315233
1861,22,1.0,0.0,0.72,86.6,1.0,5.5,1.0,0.0,2.0,0.0,65.4,0.35215115626769455
3438,22,0.0,3.0,0.97,43.0,1.0,8.2,2.0,4.0,0.0,2.0,48.2,0.3521096805603249
11108,18,0.0,2.0,0.88,45.6,1.0,9.6,1.0,4.0,0.0,2.0,51.0,0.3520981274984726
11224,22,0.0,3.0,1.1,52.7,1.0,6.0,2.0,1.0,1.0,0.0,34.5,0.35208018469267377
309,19,0.0,5.0,1.08,74.1,1.0,4.4,1.0,1.0,0.0,1.0,59.1,0.3520294328404123
7373,21,2.0,4.0,1.95,42.6,1.0,7.7,1.0,0.0,0.0,0.0,49.8,0.35202475096149544
1245,24,0.0,2.0,1.72,42.8,1.0,9.2,0.0,3.0,1.0,1.0,41.7,0.3520228577805765
10092,24,2.0,6.0,1.88,49.0,1.0,5.0,0.0,3.0,1.0,2.0,19.599,0.3519982950834018
12722,19,1.0,0.0,2.14,53.7,0.0,6.0,0.0,1.0,1.0,1.0,34.2,0.3519921719516439
13544,21,2.0,0.0,0.77,87.8,1.0,4.7,0.0,4.0,1.0,2.0,33.3,0.3519718014716797
6846,22,2.0,4.0,0.14,70.0,0.0,9.2,1.0,4.0,1.0,2.0,31.8,0.3519189039778067
16605,24,1.0,5.0,0.1,98.4,1.0,9.7,0.0,3.0,0.0,2.0,47.5,0.35190202021809996
18268,21,0.0,5.0,0.33,89.2,1.0,4.6,2.0,1.0,0.0,1.0,33.2,0.35189439194121436
4467,23,2.0,2.0,1.43,70.4,1.0,8.5,0.0,0.0,1.0,0.0,38.5,0.3518532074809395
5506,23,0.0,0.0,1.17,71.7,1.0,7.9,1.0,0.0,2.0,2.0,63.5,0.3518484298051499
12152,21,0.0,0.0,1.87,66.8,1.0,5.4,1.0,1.0,0.0,2.0,55.0,0.3518195502423495
4817,23,2.0,2.0,2.27,46.9,1.0,4.7,0.0,1.0,2.0,1.0,57.8,0.3518150343193662
6408,22,1.0,3.0,0.72,83.2,1.0,6.1,0.0,4.0,0.0,1.0,28.2,0.3517405107631958
16754,22,2.0,4.0,2.26,41.1,1.0,9.5,0.0,1.0,0.0,2.0,40.5,0.35167531324231227
914,24,0.0,6.0,0.42,46.1,1.0,9.9,1.0,4.0,1.0,0.0,27.6,0.35166836437575394
13712,19,0.0,1.0,0.4,74.2,1.0,5.6,0.0,4.0,2.0,1.0,28.1,0.3516485981159057
7021,21,0.0,2.0,0.28,83.0,1.0,4.5,1.0,3.0,2.0,2.0,44.4,0.3515541895802505
6334,17,1.0,0.0,0.24,86.6,1.0,4.5,1.0,2.0,2.0,2.0,37.5,0.35145199150493084
13437,21,1.0,0.0,1.4,65.7,0.0,9.3,0.0,0.0,2.0,1.0,61.0,0.3514399035120998
15807,20,0.0,0.0,1.0,65.9,1.0,4.9,2.0,2.0,0.0,0.0,40.7,0.3514389045406041
15043,21,1.0,1.0,0.53,72.8,1.0,8.3,1.0,4.0,0.0,2.0,54.5,0.35130939221086244
4253,24,2.0,2.0,0.96,42.5,1.0,9.0,2.0,2.0,2.0,2.0,19.599,0.3512260786086983
1280,23,1.0,3.0,0.09,87.7,1.0,8.5,1.0,0.0,2.0,0.0,51.2,0.3512129904807795
17841,20,1.0,0.0,1.45,41.7,1.0,6.1,2.0,1.0,2.0,2.0,24.2,0.3511915054680045
12199,20,1.0,5.0,1.0,44.3,0.0,6.9,2.0,1.0,1.0,0.0,19.599,0.35119056961860795
1547,22,2.0,3.0,1.87,50.1,1.0,7.7,1.0,0.0,0.0,0.0,68.1,0.35118177285702584
12787,18,2.0,1.0,1.52,75.4,1.0,5.2,1.0,0.0,0.0,2.0,61.1,0.35116383047787747
1102,20,2.0,2.0,2.36,57.5,0.0,4.4,0.0,0.0,1.0,1.0,45.7,0.3511566335168672
2289,24,2.0,5.0,1.37,74.3,1.0,6.7,1.0,0.0,0.0,1.0,71.6,0.35112014487645044
4430,24,0.0,2.0,1.66,49.1,0.0,4.2,2.0,4.0,0.0,2.0,46.3,0.3511177959608454
18940,18,1.0,1.0,0.5,70.6,0.0,9.3,0.0,4.0,0.0,0.0,50.7,0.3511143460765884
2001,24,1.0,0.0,1.21,54.3,1.0,9.3,0.0,3.0,2.0,1.0,26.8,0.35109874072778324
15866,17,1.0,1.0,0.64,81.5,1.0,8.8,0.0,0.0,1.0,0.0,33.9,0.35108874697349884
13693,21,2.0,5.0,0.65,52.2,1.0,9.9,0.0,3.0,2.0,2.0,46.0,0.3510608729869644
8486,20,2.0,1.0,0.51,67.6,1.0,4.5,1.0,3.0,2.0,0.0,55.0,0.3510511449583222
5915,21,0.0,2.0,1.46,80.0,0.0,6.5,0.0,0.0,1.0,1.0,39.4,0.3510470097460412
8488,21,1.0,2.0,0.45,80.8,1.0,9.9,0.0,0.0,2.0,0.0,54.5,0.3510362677521882
7276,18,1.0,4.0,1.06,61.5,0.0,8.1,0.0,1.0,1.0,0.0,43.8,0.3510309143144202
